finding_id,artifact_resource_id,candidate_id,scenario_id,complexity,model,artifact_sha256,check_id,check_namespace,check_name,resource,resource_type,resource_name,file_path,line_start,line_end,check_result,scanner,scanner_version,scanner_severity,scanner_severity_available,resource_count,failed_checks,passed_checks,parsing_errors,scan_status,corpus_tier,guideline,evaluated_keys,context_variant_id,risk_label,risk_score,bc_check_id,severity,file_line_range,file_size_bytes,resource_blocks,module_blocks,data_blocks,security_domain,context_sensitive,research_priority
de8912ebf1adc82d4408967c50c6a80ddd197dba7a3c91db6e95ed72c54c734f,6bc7296c28fea9986d620787b02ce61d231d78fef0fcd115fca8239a284defa1,complex__claude-opus-4-6__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6,b58ac5820d64af27a7d01296e26329ac55c4bc47db8c78de732a7b9ae014b61f,CKV_AWS_130,CKV,Ensure VPC subnets do not assign public IP by default,aws_subnet.public[2],aws_subnet,public[2],/main.tf,166,178,FAILED,checkov,3.3.17,,False,135,22,197,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-vpc-subnets-do-not-assign-public-ip-by-default,"[""map_public_ip_on_launch""]",,,,BC_AWS_NETWORKING_53,,"[166, 178]",58323.0,91.0,0.0,5.0,Network Exposure,True,primary
e731f0c5f3e9cef1be4096cb618fd7eec8ece90c09548073292ec38f7ca48773,391806a140ab2760c07b1d3927fef0a8eaf549b504c7bf3bd15dccf5a337adc7,complex__claude-opus-4-6__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6,b58ac5820d64af27a7d01296e26329ac55c4bc47db8c78de732a7b9ae014b61f,CKV2_AWS_11,CKV2,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.main,aws_vpc,main,/main.tf,134,143,FAILED,checkov,3.3.17,,False,135,22,197,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-logging-policies/logging-9-enable-vpc-flow-logging,"[""networking"", ""resource_type""]",,,,BC_AWS_LOGGING_9,,"[134, 143]",58323.0,91.0,0.0,5.0,Detection / Observability,True,primary
2aae97459342db0f6542d2a38dbadb142548e993964d5eb09fc7e93638783269,510b1f0128313a680630c5ed35603c59cbd8d9c1b6a5155b140c262e9192dcde,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.vpc_endpoints_primary,aws_security_group,vpc_endpoints_primary,/main.tf,410,429,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[410, 429]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
fd4bbca20e2db04c47cc8867b5208f2608dc35010f49c66fe1cb5a4312074b16,027c5a78715b644a1189be19dd785e20f82be803a7506ceeba7d3f5f51562e91,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.vpc_endpoints_secondary,aws_security_group,vpc_endpoints_secondary,/main.tf,474,493,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[474, 493]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
8d3411f42232321ce95256a03dd05e758e671e9c70087471312d44dc4f1853f8,d80cdb89f264cf9ed7b9a73592e14be26e4d851c0140b1afc09c91c6cd194057,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_260,CKV,Ensure no security groups allow ingress from 0.0.0.0:0 to port 80,aws_security_group.alb_primary,aws_security_group,alb_primary,/main.tf,647,672,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-aws-security-groups-do-not-allow-ingress-from-00000-to-port-80,"[""ingress/[1]/from_port"", ""ingress/[1]/to_port"", ""ingress/[1]/cidr_blocks"", ""ingress/[1]/ipv6_cidr_blocks""]",,,,BC_AWS_NETWORKING_67,,"[647, 672]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
0813da56cc62643b9601ebb02fa4fa939c8b5d326a162e8735368c4b549ac88f,d80cdb89f264cf9ed7b9a73592e14be26e4d851c0140b1afc09c91c6cd194057,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.alb_primary,aws_security_group,alb_primary,/main.tf,647,672,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[647, 672]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
9ebae7208145222ed5df71844c34affc7cca163c4d402c83527995f736b1bedb,2459716f18b70a00ed762b2f2e7ad42b925f52ea3f5401470f4aab7291eeb204,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.app_primary,aws_security_group,app_primary,/main.tf,674,699,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[674, 699]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
ec3f59d8f6e448ae82866a81d42f08db0b2e8aa25ee0dbc002536dde88cb7145,f28b2062847aae780d59c223b813b0eacb4c4d89dfd37dd141cad703478d941f,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.db_primary,aws_security_group,db_primary,/main.tf,701,720,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[701, 720]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
b9ae50d3d3ed2b9598c8bccad538279ad380978f8bfcbc9c63976e5fa9131aa1,f73625d742c96f8c4ecd7af6fc3c5833f6c6a0bd3513b3bdc5b5b6947b7efcbe,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_260,CKV,Ensure no security groups allow ingress from 0.0.0.0:0 to port 80,aws_security_group.alb_secondary,aws_security_group,alb_secondary,/main.tf,726,751,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-aws-security-groups-do-not-allow-ingress-from-00000-to-port-80,"[""ingress/[1]/from_port"", ""ingress/[1]/to_port"", ""ingress/[1]/cidr_blocks"", ""ingress/[1]/ipv6_cidr_blocks""]",,,,BC_AWS_NETWORKING_67,,"[726, 751]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
97619874668240842c832a8ce9bdc478b756e07a17ffeeb8578b509b6d3adc63,f73625d742c96f8c4ecd7af6fc3c5833f6c6a0bd3513b3bdc5b5b6947b7efcbe,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.alb_secondary,aws_security_group,alb_secondary,/main.tf,726,751,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[726, 751]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
a38d44504cc060b9077fb65518cc64b77473d133893d94df419018e3de9b9e00,0378a065f47a1a8fd3c5eb79a6448549cddd0fff256658f875df91042989bc22,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.app_secondary,aws_security_group,app_secondary,/main.tf,753,778,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[753, 778]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
b1f3b0186340b89763aa7b4dfbfdedd8820ccfbfc6986288752b841c71a1cd1a,2dfaedba90483b6119d42420c65d6ea63da60601d119a30f130efd8bd8a6d23b,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.db_secondary,aws_security_group,db_secondary,/main.tf,780,799,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[780, 799]",70280.0,120.0,0.0,7.0,Network Exposure,True,primary
a8bfefa2128681832dff909ddbb68c65600ba6071033387016a677a3f941f97a,cd51cb04ab5a3c115766b2664b7b3f2d41b184eb18fc8dad2977b791896889c4,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV2_AWS_11,CKV2,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.primary,aws_vpc,primary,/main.tf,176,184,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-logging-policies/logging-9-enable-vpc-flow-logging,"[""resource_type"", ""networking""]",,,,BC_AWS_LOGGING_9,,"[176, 184]",70280.0,120.0,0.0,7.0,Detection / Observability,True,primary
9369f2e8ead9b57dc65625c43c58881acc82d4e5bd339d97cbc9d60e3509aa73,23ccc99ce9ce5b8ca4252ac18b429a6faa00ec13a261f44e2108d2970ae82255,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV2_AWS_11,CKV2,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.secondary,aws_vpc,secondary,/main.tf,293,301,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-logging-policies/logging-9-enable-vpc-flow-logging,"[""resource_type"", ""networking""]",,,,BC_AWS_LOGGING_9,,"[293, 301]",70280.0,120.0,0.0,7.0,Detection / Observability,True,primary
de272f74ba6474c41e06038ca6b106753492e3f6a9841a5bfb194e812f641abc,bcd95e0ccd8eabb1eadc47f51da2316c9acbe50ee2ccc11965444087069816c6,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV2_AWS_6,CKV2,Ensure that S3 bucket has a Public Access block,aws_s3_bucket.alb_logs_primary,aws_s3_bucket,alb_logs_primary,/main.tf,873,878,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/s3-bucket-should-have-public-access-blocks-defaults-to-false-if-the-public-access-block-is-not-attached,"[""resource_type"", ""block_public_acls"", ""block_public_policy""]",,,,BC_AWS_NETWORKING_52,,"[873, 878]",70280.0,120.0,0.0,7.0,Data Protection,True,primary
4925fad2a8e09e7c4465e7f817ce09c82be2550baa6b2c86fb1d100cbeeff6ca,b710c23e635976f2c162f23db3d8abb61ae20a46be69a5d7b7474b9e33aaa524,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV2_AWS_6,CKV2,Ensure that S3 bucket has a Public Access block,aws_s3_bucket.alb_logs_secondary,aws_s3_bucket,alb_logs_secondary,/main.tf,976,981,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/s3-bucket-should-have-public-access-blocks-defaults-to-false-if-the-public-access-block-is-not-attached,"[""resource_type"", ""block_public_acls"", ""block_public_policy""]",,,,BC_AWS_NETWORKING_52,,"[976, 981]",70280.0,120.0,0.0,7.0,Data Protection,True,primary
3797cf90e3b28813bbc33d62b86343116b6429ee4495c251da23a6c55ed67605,bcd95e0ccd8eabb1eadc47f51da2316c9acbe50ee2ccc11965444087069816c6,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_145,CKV,Ensure that S3 buckets are encrypted with KMS by default,aws_s3_bucket.alb_logs_primary,aws_s3_bucket,alb_logs_primary,/main.tf,873,878,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-general-policies/ensure-that-s3-buckets-are-encrypted-with-kms-by-default,"[""resource_type"", ""server_side_encryption_configuration/rule/apply_server_side_encryption_by_default/sse_algorithm"", ""rule/apply_server_side_encryption_by_default/sse_algorithm""]",,,,BC_AWS_GENERAL_56,,"[873, 878]",70280.0,120.0,0.0,7.0,Data Protection,True,primary
0bc3443cffe654117c6bf7a6b7619a3b5bd0330574d4f9aa06b66e837a66f096,b710c23e635976f2c162f23db3d8abb61ae20a46be69a5d7b7474b9e33aaa524,complex__claude-opus-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6,07f66e8501e3899b4c5dec9458ffdbeec74870361db82e154ddf9f12a2d269ae,CKV_AWS_145,CKV,Ensure that S3 buckets are encrypted with KMS by default,aws_s3_bucket.alb_logs_secondary,aws_s3_bucket,alb_logs_secondary,/main.tf,976,981,FAILED,checkov,3.3.17,,False,154,74,264,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-general-policies/ensure-that-s3-buckets-are-encrypted-with-kms-by-default,"[""resource_type"", ""server_side_encryption_configuration/rule/apply_server_side_encryption_by_default/sse_algorithm"", ""rule/apply_server_side_encryption_by_default/sse_algorithm""]",,,,BC_AWS_GENERAL_56,,"[976, 981]",70280.0,120.0,0.0,7.0,Data Protection,True,primary
e4c621bd06bbabf800377350c3338ecef936f6e20e44fc4127135f93e4290f98,53a330198dcc54967a1376bdc345e5ca8f08e3985334bf17d2f7febda2153c2e,complex__claude-opus-4-6__complex-aws-tf-007,complex-aws-tf-007,complex,claude-opus-4-6,62142b51e2e227a16f5efe15770f7dd65af7aa9877ff102ca3454f75940bf2e0,CKV_AWS_117,CKV,Ensure that AWS Lambda function is configured inside a VPC,aws_lambda_function.firehose_processor,aws_lambda_function,firehose_processor,/main.tf,979,988,FAILED,checkov,3.3.17,,False,69,37,142,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-general-policies/ensure-that-aws-lambda-function-is-configured-inside-a-vpc-1,"[""vpc_config""]",,,,BC_AWS_GENERAL_65,,"[979, 988]",49686.0,69.0,0.0,3.0,Workload Isolation,True,primary
a5afbcda025c7d6f127e50a29c6c9e22d16ba373ed96c7c0cf41a9805b37cca7,70cd1166bfa2f7e2960db2cc8d26ee20d711715ce9bde0c1b5a92ac8dd5c61f6,complex__claude-opus-4-6__complex-aws-tf-007,complex-aws-tf-007,complex,claude-opus-4-6,62142b51e2e227a16f5efe15770f7dd65af7aa9877ff102ca3454f75940bf2e0,CKV_AWS_290,CKV,Ensure IAM policies does not allow write access without constraints,aws_iam_role_policy.step_functions_policy,aws_iam_role_policy,step_functions_policy,/main.tf,1112,1161,FAILED,checkov,3.3.17,,False,69,37,142,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-290,"[""policy/Statement/[0]/Action""]",,,,BC_AWS_IAM_85,,"[1112, 1161]",49686.0,69.0,0.0,3.0,IAM / Authorization,True,primary
2a3afe9e4983044d36a3f89ac7ddda08d9e3a6e8efd079dc64bed54d8d40584a,70cd1166bfa2f7e2960db2cc8d26ee20d711715ce9bde0c1b5a92ac8dd5c61f6,complex__claude-opus-4-6__complex-aws-tf-007,complex-aws-tf-007,complex,claude-opus-4-6,62142b51e2e227a16f5efe15770f7dd65af7aa9877ff102ca3454f75940bf2e0,CKV_AWS_355,CKV,"Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions",aws_iam_role_policy.step_functions_policy,aws_iam_role_policy,step_functions_policy,/main.tf,1112,1161,FAILED,checkov,3.3.17,,False,69,37,142,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-355,"[""policy/Statement/[0]/Action""]",,,,BC_AWS_IAM_88,,"[1112, 1161]",49686.0,69.0,0.0,3.0,IAM / Authorization,True,primary
1bc75d3d6eebe1d578bcb8a34be776ea2e7616f5930b0195c908bbbfd556e177,24f8e84ea76e6dbf9bfbe48504b0590d046917a1bef607e641bf443f0927b484,complex__claude-opus-4-6__complex-aws-tf-007,complex-aws-tf-007,complex,claude-opus-4-6,62142b51e2e227a16f5efe15770f7dd65af7aa9877ff102ca3454f75940bf2e0,CKV_AWS_145,CKV,Ensure that S3 buckets are encrypted with KMS by default,aws_s3_bucket.glue_scripts,aws_s3_bucket,glue_scripts,/main.tf,263,266,FAILED,checkov,3.3.17,,False,69,37,142,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-general-policies/ensure-that-s3-buckets-are-encrypted-with-kms-by-default,"[""server_side_encryption_configuration/rule/apply_server_side_encryption_by_default/sse_algorithm"", ""resource_type"", ""rule/apply_server_side_encryption_by_default/sse_algorithm""]",,,,BC_AWS_GENERAL_56,,"[263, 266]",49686.0,69.0,0.0,3.0,Data Protection,True,primary
a6a385f95a7db642b6ff2ebfbd5a21aa2f1df7dc64617bdc71d3c64672e00c11,3a194465e66af0972aac3eb07c50980f7a01d18f9bc0056828e4a95096bb484b,complex__claude-sonnet-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-sonnet-4-6,599a721c6fae033100746d1cce3d5710951ba3ba9037ea4e39fb28e3a48a17d1,CKV_AWS_290,CKV,Ensure IAM policies does not allow write access without constraints,aws_iam_role_policy.vpc_flow_log,aws_iam_role_policy,vpc_flow_log,/main.tf,906,925,FAILED,checkov,3.3.17,,False,274,95,452,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-290,"[""policy/Statement/[0]/Action""]",,,,BC_AWS_IAM_85,,"[906, 925]",134364.0,210.0,0.0,2.0,IAM / Authorization,True,primary
3a99089230f626932ddbcc884d773760f14e29e61284031acb3f63ae0db00e15,3a194465e66af0972aac3eb07c50980f7a01d18f9bc0056828e4a95096bb484b,complex__claude-sonnet-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-sonnet-4-6,599a721c6fae033100746d1cce3d5710951ba3ba9037ea4e39fb28e3a48a17d1,CKV_AWS_355,CKV,"Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions",aws_iam_role_policy.vpc_flow_log,aws_iam_role_policy,vpc_flow_log,/main.tf,906,925,FAILED,checkov,3.3.17,,False,274,95,452,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-355,"[""policy/Statement/[0]/Action""]",,,,BC_AWS_IAM_88,,"[906, 925]",134364.0,210.0,0.0,2.0,IAM / Authorization,True,primary
276f1dca8dd304989fc740d5c601eeba3b81c87d1f0a2077bf27507c137a6763,f0a65276a2ab5c9b0d9143bab89e71585c5284b56307ff1bc087778645056891,complex__claude-sonnet-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-sonnet-4-6,599a721c6fae033100746d1cce3d5710951ba3ba9037ea4e39fb28e3a48a17d1,CKV_AWS_260,CKV,Ensure no security groups allow ingress from 0.0.0.0:0 to port 80,aws_security_group.primary_alb,aws_security_group,primary_alb,/main.tf,944,986,FAILED,checkov,3.3.17,,False,274,95,452,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-aws-security-groups-do-not-allow-ingress-from-00000-to-port-80,"[""ingress/[2]/from_port"", ""ingress/[2]/to_port"", ""ingress/[2]/cidr_blocks"", ""ingress/[2]/ipv6_cidr_blocks""]",,,,BC_AWS_NETWORKING_67,,"[944, 986]",134364.0,210.0,0.0,2.0,Network Exposure,True,primary
263c9994dfc7c1c3c3936290529df2b98a1cdd5575bbb6d117191a2af740eeb4,f0a65276a2ab5c9b0d9143bab89e71585c5284b56307ff1bc087778645056891,complex__claude-sonnet-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-sonnet-4-6,599a721c6fae033100746d1cce3d5710951ba3ba9037ea4e39fb28e3a48a17d1,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.primary_alb,aws_security_group,primary_alb,/main.tf,944,986,FAILED,checkov,3.3.17,,False,274,95,452,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[944, 986]",134364.0,210.0,0.0,2.0,Network Exposure,True,primary
338e060741f1f8c296f630dd183f4f716e7187e7a57f9972659d15e8e585ab88,4023d22dab4e4f57ff5914c445f24ea05018bd5f9a5139c2499f0188bcb096b6,complex__claude-sonnet-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-sonnet-4-6,599a721c6fae033100746d1cce3d5710951ba3ba9037ea4e39fb28e3a48a17d1,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.primary_app,aws_security_group,primary_app,/main.tf,988,1014,FAILED,checkov,3.3.17,,False,274,95,452,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[988, 1014]",134364.0,210.0,0.0,2.0,Network Exposure,True,primary
437213ea50bc3da6da54644e9138ce2314a7cd50e763b390252a8e41937e371f,2ab70158bfb9edef861309ca5fdb4bf76073e697db04582ac1460df1f454c5b4,complex__claude-sonnet-4-6__complex-aws-tf-006,complex-aws-tf-006,complex,claude-sonnet-4-6,599a721c6fae033100746d1cce3d5710951ba3ba9037ea4e39fb28e3a48a17d1,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.primary_db,aws_security_group,primary_db,/main.tf,1016,1042,FAILED,checkov,3.3.17,,False,274,95,452,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[1016, 1042]",134364.0,210.0,0.0,2.0,Network Exposure,True,primary
